"ID","City","Group_size","Age","MPI#Mean","TOM","BUMO","BUMO_Previous","MostFavourite","Gender","MPI#detail","Age#group","Age#Group#2","MPI","MPI#2","Occupation","Occupation#group","Year","MPI_Mean_Use","MPI#detail_imp","Age_imp"
733730,"Hải Phòng",4,34,6999,"Other","Other","Other","Other","Female","6.5M – 7.49M","30 - 39","30 - 34","4.5M – 8.9M","2","Officer - Staff level","White Collar",2019,6999,FALSE,FALSE
734311,"Nha Trang",4,23,5499,"Other","Other","Other","Other","Female","4.5M – 6.49M","20 - 29","20 - 24","4.5M – 8.9M","2","Officer - Staff level","White Collar",2019,5499,FALSE,FALSE
737583,"Hồ Chí Minh",4,34,22499,"Other","Other","Other","Other","Male","20M – 24.99M","30 - 39","30 - 34","15M – 24.9M","4","Officer - Middle Management","White Collar",2019,22499,FALSE,FALSE
743236,"Hà Nội",4,39,22499,"Other","Other","Other","Other","Female","20M – 24.99M","30 - 39","35 - 39","15M – 24.9M","4","Small Business","Self Employed - Small Business and Freelance",2019,22499,FALSE,FALSE
743290,"Hồ Chí Minh",4,42,17499,"Other","Other","Other","Other","Male","15M – 19.99M","40 - 60","40 - 44","15M – 24.9M","4","Officer - Middle Management","White Collar",2019,17499,FALSE,FALSE
754605,"Hồ Chí Minh",4,18,3749,"Other","Other","Other","Other","Male","3M – 4.49M","16 - 19","16 - 19","< 4.5M","1","Pupil / Student","None Working",2019,3749,FALSE,FALSE
760977,"Cần Thơ",4,47,5499,"Other","Other","Other","Other","Male","4.5M – 6.49M","40 - 60","> 45","4.5M – 8.9M","2","Freelance","Self Employed - Small Business and Freelance",2019,5499,FALSE,FALSE
782293,"Đà Nẵng",4,38,5499,"Other","Other","Other","Other","Female","4.5M – 6.49M","30 - 39","35 - 39","4.5M – 8.9M","2","Housewife","None Working",2019,5499,FALSE,FALSE
786259,"Hải Phòng",4,27,8249,"Other","Other","Other","Other","Female","7.5M – 8.99M","20 - 29","25 - 29","4.5M – 8.9M","2","Freelance","Self Employed - Small Business and Freelance",2019,8249,FALSE,FALSE
789261,"Hà Nội",4,46,5499,"Other","Other","Other","Other","Female","4.5M – 6.49M","40 - 60","> 45","4.5M – 8.9M","2","Skilled Labor","Blue Collar",2019,5499,FALSE,FALSE
795315,"Nha Trang",4,51,3749,"Other","Other","Other","Other","Female","3M – 4.49M","40 - 60","> 45","< 4.5M","1","Lecturer / Teacher","White Collar",2019,3749,FALSE,FALSE
797893,"Hà Nội",4,46,6999,"Other","Other","Other","Other","Male","6.5M – 7.49M","40 - 60","> 45","4.5M – 8.9M","2","Skilled Labor","Blue Collar",2019,6999,FALSE,FALSE
798832,"Nha Trang",4,57,3749,"Other","Other","Other","Other","Female","3M – 4.49M","40 - 60","> 45","< 4.5M","1","Retirement","None Working",2019,3749,FALSE,FALSE
799630,"Hà Nội",4,42,10499,"Other","Other","Other","Other","Female","9M – 11.99M","40 - 60","40 - 44","9M – 14.9M","3","Small Business","Self Employed - Small Business and Freelance",2019,10499,FALSE,FALSE
800220,"Hà Nội",4,57,10499,"Other","Other","Other","Other","Male","9M – 11.99M","40 - 60","> 45","9M – 14.9M","3","Small Business","Self Employed - Small Business and Freelance",2019,10499,FALSE,FALSE
800394,"Nha Trang",4,52,5499,"Other","Other","Other","Other","Female","4.5M – 6.49M","40 - 60","> 45","4.5M – 8.9M","2","Housewife","None Working",2019,5499,FALSE,FALSE
802709,"Hà Nội",4,37,10499,"Other","Other","Other","Other","Female","9M – 11.99M","30 - 39","35 - 39","9M – 14.9M","3","Officer - Staff level","White Collar",2019,10499,FALSE,FALSE
805554,"Nha Trang",4,22,10499,"Other","Other","Other","Other","Male","9M – 11.99M","20 - 29","20 - 24","9M – 14.9M","3","Unskilled Labor","Blue Collar",2019,10499,FALSE,FALSE
805632,"Hà Nội",4,35,6999,"Other","Other","Other","Other","Female","6.5M – 7.49M","30 - 39","35 - 39","4.5M – 8.9M","2","Professional","White Collar",2019,6999,FALSE,FALSE
805756,"Nha Trang",4,43,5499,"Other","Other","Other","Other","Male","4.5M – 6.49M","40 - 60","40 - 44","4.5M – 8.9M","2","Officer - Staff level","White Collar",2019,5499,FALSE,FALSE
808477,"Hồ Chí Minh",4,32,5499,"Other","Other","Other","Other","Female","4.5M – 6.49M","30 - 39","30 - 34","4.5M – 8.9M","2","Freelance","Self Employed - Small Business and Freelance",2019,5499,FALSE,FALSE
809507,"Nha Trang",4,59,3749,"Other","Other","Other","Other","Female","3M – 4.49M","40 - 60","> 45","< 4.5M","1","Housewife","None Working",2019,3749,FALSE,FALSE
809758,"Hà Nội",4,49,5499,"Other","Other","Other","Other","Male","4.5M – 6.49M","40 - 60","> 45","4.5M – 8.9M","2","Unskilled Labor","Blue Collar",2019,5499,FALSE,FALSE
810710,"Hồ Chí Minh",4,43,17499,"Other","Other","Other","Other","Male","15M – 19.99M","40 - 60","40 - 44","15M – 24.9M","4","Freelance","Self Employed - Small Business and Freelance",2019,17499,FALSE,FALSE
811209,"Nha Trang",4,17,1499,"Other","Other","Other","Other","Female","< 3M","16 - 19","16 - 19","< 4.5M","1","Pupil / Student","None Working",2019,1499,FALSE,FALSE
812697,"Nha Trang",4,60,3749,"Other","Other","Other","Other","Female","3M – 4.49M","40 - 60","> 45","< 4.5M","1","Housewife","None Working",2019,3749,FALSE,FALSE
814497,"Hồ Chí Minh",4,49,13499,"Other","Other","Other","Other","Female","12M – 14.99M","40 - 60","> 45","9M – 14.9M","3","Small Business","Self Employed - Small Business and Freelance",2019,13499,FALSE,FALSE
814741,"Cần Thơ",4,32,1499,"Other","Other","Other","Other","Female","< 3M","30 - 39","30 - 34","< 4.5M","1","Housewife","None Working",2019,1499,FALSE,FALSE
815994,"Cần Thơ",4,24,6999,"Other","Other","Other","Other","Female","6.5M – 7.49M","20 - 29","20 - 24","4.5M – 8.9M","2","Officer - Middle Management","White Collar",2019,6999,FALSE,FALSE
816997,"Hải Phòng",4,37,6999,"Other","Other","Other","Other","Female","6.5M – 7.49M","30 - 39","35 - 39","4.5M – 8.9M","2","Officer - Staff level","White Collar",2019,6999,FALSE,FALSE
818355,"Hà Nội",4,27,5499,"Other","Other","Other","Other","Male","4.5M – 6.49M","20 - 29","25 - 29","4.5M – 8.9M","2","Semi-skilled labor","Blue Collar",2019,5499,FALSE,FALSE
818587,"Hà Nội",4,37,10499,"Other","Other","Other","Other","Male","9M – 11.99M","30 - 39","35 - 39","9M – 14.9M","3","Small Business","Self Employed - Small Business and Freelance",2019,10499,FALSE,FALSE
828489,"Hải Phòng",4,34,5499,"Other","Other","Other","Other","Female","4.5M – 6.49M","30 - 39","30 - 34","4.5M – 8.9M","2","Freelance","Self Employed - Small Business and Freelance",2019,5499,FALSE,FALSE
828592,"Hải Phòng",4,26,6999,"Other","Other","Other","Other","Female","6.5M – 7.49M","20 - 29","25 - 29","4.5M – 8.9M","2","Freelance","Self Employed - Small Business and Freelance",2019,6999,FALSE,FALSE
828902,"Hồ Chí Minh",4,34,5499,"Other","Other","Other","Other","Female","4.5M – 6.49M","30 - 39","30 - 34","4.5M – 8.9M","2","Small Business","Self Employed - Small Business and Freelance",2019,5499,FALSE,FALSE
833064,"Cần Thơ",4,25,10499,"Other","Other","Other","Other","Male","9M – 11.99M","20 - 29","25 - 29","9M – 14.9M","3","Unskilled Labor","Blue Collar",2019,10499,FALSE,FALSE
835226,"Hồ Chí Minh",4,39,3749,"Other","Other","Other","Other","Female","3M – 4.49M","30 - 39","35 - 39","< 4.5M","1","Housewife","None Working",2019,3749,FALSE,FALSE
835954,"Cần Thơ",4,24,13499,"Other","Other","Other","Other","Male","12M – 14.99M","20 - 29","20 - 24","9M – 14.9M","3","Professional","White Collar",2019,13499,FALSE,FALSE
843223,"Cần Thơ",4,44,3749,"Other","Other","Other","Other","Male","3M – 4.49M","40 - 60","40 - 44","< 4.5M","1","Skilled Labor","Blue Collar",2019,3749,FALSE,FALSE
348305,"Cần Thơ",2,58,3749,"Other","Other","Other","Other","Female","3M – 4.49M","40 - 60","> 45","< 4.5M","1","Small Business","Self Employed - Small Business and Freelance",2018,3749,FALSE,FALSE
358963,"Cần Thơ",5,23,6999,"Other","Other","Other","Other","Male","6.5M – 7.49M","20 - 29","20 - 24","4.5M – 8.9M","2","Semi-skilled labor","Blue Collar",2018,6999,FALSE,FALSE
362667,"Cần Thơ",2,39,6999,"Other","Other","Other","Other","Male","6.5M – 7.49M","30 - 39","35 - 39","4.5M – 8.9M","2","Unskilled Labor","Blue Collar",2018,6999,FALSE,FALSE
368846,"Hà Nội",2,20,1499,"Other","Other","Other","Other","Male","< 3M","20 - 29","20 - 24","< 4.5M","1","Pupil / Student","None Working",2018,1499,FALSE,FALSE
371211,"Hồ Chí Minh",2,33,3749,"Other","Other","Other","Other","Female","3M – 4.49M","30 - 39","30 - 34","< 4.5M","1","Housewife","None Working",2018,3749,FALSE,FALSE
379569,"Cần Thơ",2,34,3749,"Other","Other","Other","Other","Female","3M – 4.49M","30 - 39","30 - 34","< 4.5M","1","Housewife","None Working",2018,3749,FALSE,FALSE
394518,"Hải Phòng",2,36,8249,"Other","Other","Other","Other","Male","7.5M – 8.99M","30 - 39","35 - 39","4.5M – 8.9M","2","Broker/ Service provider with no employee","Self Employed - Small Business and Freelance",2018,8249,FALSE,FALSE
394529,"Hải Phòng",2,31,5499,"Other","Other","Other","Other","Male","4.5M – 6.49M","30 - 39","30 - 34","4.5M – 8.9M","2","Unskilled Labor","Blue Collar",2018,5499,FALSE,FALSE
396393,"Cần Thơ",2,33,5499,"Other","Other","Other","Other","Male","4.5M – 6.49M","30 - 39","30 - 34","4.5M – 8.9M","2","Professional","White Collar",2018,5499,FALSE,FALSE
398177,"Hải Phòng",2,37,6999,"Other","Other","Other","Other","Male","6.5M – 7.49M","30 - 39","35 - 39","4.5M – 8.9M","2","Unskilled Labor","Blue Collar",2018,6999,FALSE,FALSE
405663,"Hồ Chí Minh",5,23,5499,"Other","Other","Other","Other","Female","4.5M – 6.49M","20 - 29","20 - 24","4.5M – 8.9M","2","Officer - Staff level","White Collar",2018,5499,FALSE,FALSE
405698,"Hà Nội",2,43,6999,"Other","Other","Other","Other","Female","6.5M – 7.49M","40 - 60","40 - 44","4.5M – 8.9M","2","Broker/ Service provider with no employee","Self Employed - Small Business and Freelance",2018,6999,FALSE,FALSE
405701,"Hà Nội",2,36,1499,"Other","Other","Other","Other","Female","< 3M","30 - 39","35 - 39","< 4.5M","1","Officer - Staff level","White Collar",2018,1499,FALSE,FALSE
409565,"Cần Thơ",2,35,6999,"Other","Other","Other","Other","Female","6.5M – 7.49M","30 - 39","35 - 39","4.5M – 8.9M","2","Officer - Staff level","White Collar",2018,6999,FALSE,FALSE
411214,"Nha Trang",5,16,1499,"Other","Other","Other","Other","Female","< 3M","16 - 19","16 - 19","< 4.5M","1","Pupil / Student","None Working",2018,1499,FALSE,FALSE
412203,"Hải Phòng",2,36,5499,"Other","Other","Other","Other","Female","4.5M – 6.49M","30 - 39","35 - 39","4.5M – 8.9M","2","Skilled Labor","Blue Collar",2018,5499,FALSE,FALSE
412764,"Hải Phòng",5,35,10499,"Other","Other","Other","Other","Male","9M – 11.99M","30 - 39","35 - 39","9M – 14.9M","3","Broker/ Service provider with no employee","Self Employed - Small Business and Freelance",2018,10499,FALSE,FALSE
412877,"Cần Thơ",5,18,1499,"Other","Other","Other","Other","Male","< 3M","16 - 19","16 - 19","< 4.5M","1","Pupil / Student","None Working",2018,1499,FALSE,FALSE
414454,"Cần Thơ",2,32,6999,"Other","Other","Other","Other","Female","6.5M – 7.49M","30 - 39","30 - 34","4.5M – 8.9M","2","Skilled Labor","Blue Collar",2018,6999,FALSE,FALSE
415934,"Cần Thơ",2,40,10499,"Other","Other","Other","Other","Female","9M – 11.99M","40 - 60","40 - 44","9M – 14.9M","3","Officer - Staff level","White Collar",2018,10499,FALSE,FALSE
416335,"Cần Thơ",2,41,1499,"Other","Other","Other","Other","Male","< 3M","40 - 60","40 - 44","< 4.5M","1","Pupil / Student","None Working",2018,1499,FALSE,FALSE
416338,"Cần Thơ",2,43,13499,"Other","Other","Other","Other","Male","12M – 14.99M","40 - 60","40 - 44","9M – 14.9M","3","Skilled Labor","Blue Collar",2018,13499,FALSE,FALSE
417639,"Cần Thơ",2,31,10499,"Other","Other","Other","Other","Male","9M – 11.99M","30 - 39","30 - 34","9M – 14.9M","3","Semi-skilled labor","Blue Collar",2018,10499,FALSE,FALSE
418685,"Cần Thơ",2,36,10499,"Other","Other","Other","Other","Female","9M – 11.99M","30 - 39","35 - 39","9M – 14.9M","3","Lecturer / Teacher","White Collar",2018,10499,FALSE,FALSE
418687,"Cần Thơ",5,21,3749,"Other","Other","Other","Other","Male","3M – 4.49M","20 - 29","20 - 24","< 4.5M","1","Pupil / Student","None Working",2018,3749,FALSE,FALSE
418688,"Cần Thơ",2,28,10499,"Other","Other","Other","Other","Female","9M – 11.99M","20 - 29","25 - 29","9M – 14.9M","3","Officer - Staff level","White Collar",2018,10499,FALSE,FALSE
418691,"Cần Thơ",2,37,10499,"Other","Other","Other","Other","Male","9M – 11.99M","30 - 39","35 - 39","9M – 14.9M","3","Skilled Labor","Blue Collar",2018,10499,FALSE,FALSE
432318,"Hà Nội",2,35,5499,"Other","Other","Other","Other","Male","4.5M – 6.49M","30 - 39","35 - 39","4.5M – 8.9M","2","Broker/ Service provider with no employee","Self Employed - Small Business and Freelance",2018,5499,FALSE,FALSE
435969,"Hà Nội",2,58,8249,"Other","Other","Other","Other","Male","7.5M – 8.99M","40 - 60","> 45","4.5M – 8.9M","2","Unskilled Labor","Blue Collar",2018,8249,FALSE,FALSE
436352,"Nha Trang",2,29,6999,"Other","Other","Other","Other","Female","6.5M – 7.49M","20 - 29","25 - 29","4.5M – 8.9M","2","Small Business","Self Employed - Small Business and Freelance",2018,6999,FALSE,FALSE
438602,"Nha Trang",2,33,3749,"Other","Other","Other","Other","Male","3M – 4.49M","30 - 39","30 - 34","< 4.5M","1","Skilled Labor","Blue Collar",2018,3749,FALSE,FALSE
439068,"Hà Nội",2,38,3749,"Other","Other","Other","Other","Female","3M – 4.49M","30 - 39","35 - 39","< 4.5M","1","Housewife","None Working",2018,3749,FALSE,FALSE
441976,"Cần Thơ",5,20,5499,"Other","Other","Other","Other","Male","4.5M – 6.49M","20 - 29","20 - 24","4.5M – 8.9M","2","Pupil / Student","None Working",2018,5499,FALSE,FALSE
441980,"Cần Thơ",5,19,1499,"Other","Other","Other","Other","Male","< 3M","16 - 19","16 - 19","< 4.5M","1","Pupil / Student","None Working",2018,1499,FALSE,FALSE
443658,"Hà Nội",2,50,8249,"Other","Other","Other","Other","Male","7.5M – 8.99M","40 - 60","> 45","4.5M – 8.9M","2","Unskilled Labor","Blue Collar",2018,8249,FALSE,FALSE
444456,"Hà Nội",2,55,6999,"Other","Other","Other","Other","Male","6.5M – 7.49M","40 - 60","> 45","4.5M – 8.9M","2","Unskilled Labor","Blue Collar",2018,6999,FALSE,FALSE
445100,"Cần Thơ",2,39,8249,"Other","Other","Other","Other","Male","7.5M – 8.99M","30 - 39","35 - 39","4.5M – 8.9M","2","Skilled Labor","Blue Collar",2018,8249,FALSE,FALSE
445263,"Cần Thơ",5,21,3749,"Other","Other","Other","Other","Male","3M – 4.49M","20 - 29","20 - 24","< 4.5M","1","Pupil / Student","None Working",2018,3749,FALSE,FALSE
448508,"Đà Nẵng",2,53,8249,"Other","Other","Other","Other","Female","7.5M – 8.99M","40 - 60","> 45","4.5M – 8.9M","2","Broker/ Service provider with no employee","Self Employed - Small Business and Freelance",2018,8249,FALSE,FALSE
448930,"Hà Nội",6,27,8249,"Other","Other","Other","Other","Female","7.5M – 8.99M","20 - 29","25 - 29","4.5M – 8.9M","2","Officer - Staff level","White Collar",2018,8249,FALSE,FALSE
449133,"Nha Trang",2,17,3749,"Other","Other","Other","Other","Male","3M – 4.49M","16 - 19","16 - 19","< 4.5M","1","Unskilled Labor","Blue Collar",2018,3749,FALSE,FALSE
451846,"Hồ Chí Minh",2,23,6999,"Other","Other","Other","Other","Female","6.5M – 7.49M","20 - 29","20 - 24","4.5M – 8.9M","2","Broker/ Service provider with no employee","Self Employed - Small Business and Freelance",2018,6999,FALSE,FALSE
453737,"Nha Trang",2,30,1499,"Other","Other","Other","Other","Female","< 3M","30 - 39","30 - 34","< 4.5M","1","Housewife","None Working",2018,1499,FALSE,FALSE
453828,"Nha Trang",5,24,5499,"Other","Other","Other","Other","Female","4.5M – 6.49M","20 - 29","20 - 24","4.5M – 8.9M","2","Semi-skilled labor","Blue Collar",2018,5499,FALSE,FALSE
456044,"Nha Trang",2,23,6999,"Other","Other","Other","Other","Male","6.5M – 7.49M","20 - 29","20 - 24","4.5M – 8.9M","2","Housewife","None Working",2018,6999,FALSE,FALSE
458345,"Nha Trang",5,34,5499,"Other","Other","Other","Other","Female","4.5M – 6.49M","30 - 39","30 - 34","4.5M – 8.9M","2","Semi-skilled labor","Blue Collar",2018,5499,FALSE,FALSE
458610,"Nha Trang",5,45,5499,"Other","Other","Other","Other","Male","4.5M – 6.49M","40 - 60","> 45","4.5M – 8.9M","2","Unskilled Labor","Blue Collar",2018,5499,FALSE,FALSE
731273,"Hà Nội",2,49,10499,"Other","Other","Other","Other","Male","9M – 11.99M","40 - 60","> 45","9M – 14.9M","3","Officer - Middle Management","White Collar",2019,10499,FALSE,FALSE
739358,"Hải Phòng",5,50,6999,"Other","Other","Other","Other","Male","6.5M – 7.49M","40 - 60","> 45","4.5M – 8.9M","2","Unskilled Labor","Blue Collar",2019,6999,FALSE,FALSE
739387,"Nha Trang",2,31,8249,"Other","Other","Other","Other","Female","7.5M – 8.99M","30 - 39","30 - 34","4.5M – 8.9M","2","Officer - Staff level","White Collar",2019,8249,FALSE,FALSE
748554,"Hà Nội",5,35,6999,"Other","Other","Other","Other","Male","6.5M – 7.49M","30 - 39","35 - 39","4.5M – 8.9M","2","Officer - Staff level","White Collar",2019,6999,FALSE,FALSE
770674,"Hải Phòng",2,24,6999,"Other","Other","Other","Other","Male","6.5M – 7.49M","20 - 29","20 - 24","4.5M – 8.9M","2","Officer - Staff level","White Collar",2019,6999,FALSE,FALSE
780620,"Hải Phòng",2,37,22499,"Other","Other","Other","Other","Male","20M – 24.99M","30 - 39","35 - 39","15M – 24.9M","4","Small Business","Self Employed - Small Business and Freelance",2019,22499,FALSE,FALSE
782267,"Hà Nội",2,38,13499,"Other","Other","Other","Other","Male","12M – 14.99M","30 - 39","35 - 39","9M – 14.9M","3","Officer - Middle Management","White Collar",2019,13499,FALSE,FALSE
782852,"Hồ Chí Minh",2,28,22499,"Other","Other","Other","Other","Male","20M – 24.99M","20 - 29","25 - 29","15M – 24.9M","4","Officer - Staff level","White Collar",2019,22499,FALSE,FALSE
789709,"Hà Nội",2,37,10499,"Other","Other","Other","Other","Female","9M – 11.99M","30 - 39","35 - 39","9M – 14.9M","3","Officer - Staff level","White Collar",2019,10499,FALSE,FALSE
792855,"Nha Trang",2,52,8249,"Other","Other","Other","Other","Male","7.5M – 8.99M","40 - 60","> 45","4.5M – 8.9M","2","Skilled Labor","Blue Collar",2019,8249,FALSE,FALSE
795511,"Hải Phòng",2,27,10499,"Other","Other","Other","Other","Female","9M – 11.99M","20 - 29","25 - 29","9M – 14.9M","3","Freelance","Self Employed - Small Business and Freelance",2019,10499,FALSE,FALSE
797269,"Hà Nội",5,29,10499,"Other","Other","Other","Other","Male","9M – 11.99M","20 - 29","25 - 29","9M – 14.9M","3","Officer - Staff level","White Collar",2019,10499,FALSE,FALSE
798171,"Nha Trang",2,41,5499,"Other","Other","Other","Other","Male","4.5M – 6.49M","40 - 60","40 - 44","4.5M – 8.9M","2","Skilled Labor","Blue Collar",2019,5499,FALSE,FALSE
800622,"Hà Nội",6,38,8249,"Other","Other","Other","Other","Female","7.5M – 8.99M","30 - 39","35 - 39","4.5M – 8.9M","2","Small Business","Self Employed - Small Business and Freelance",2019,8249,FALSE,FALSE
803229,"Đà Nẵng",2,20,5499,"Other","Other","Other","Other","Male","4.5M – 6.49M","20 - 29","20 - 24","4.5M – 8.9M","2","Semi-skilled labor","Blue Collar",2019,5499,FALSE,FALSE
804294,"Cần Thơ",2,29,6999,"Other","Other","Other","Other","Male","6.5M – 7.49M","20 - 29","25 - 29","4.5M – 8.9M","2","Skilled Labor","Blue Collar",2019,6999,FALSE,FALSE
805936,"Đà Nẵng",2,37,8249,"Other","Other","Other","Other","Male","7.5M – 8.99M","30 - 39","35 - 39","4.5M – 8.9M","2","Officer - Staff level","White Collar",2019,8249,FALSE,FALSE
809429,"Nha Trang",5,56,5499,"Other","Other","Other","Other","Female","4.5M – 6.49M","40 - 60","> 45","4.5M – 8.9M","2","Housewife","None Working",2019,5499,FALSE,FALSE
811179,"Cần Thơ",5,36,6999,"Other","Other","Other","Other","Female","6.5M – 7.49M","30 - 39","35 - 39","4.5M – 8.9M","2","Unskilled Labor","Blue Collar",2019,6999,FALSE,FALSE
813320,"Hải Phòng",5,40,5499,"Other","Other","Other","Other","Female","4.5M – 6.49M","40 - 60","40 - 44","4.5M – 8.9M","2","Small Business","Self Employed - Small Business and Freelance",2019,5499,FALSE,FALSE
815767,"Nha Trang",5,42,5499,"Other","Other","Other","Other","Female","4.5M – 6.49M","40 - 60","40 - 44","4.5M – 8.9M","2","Skilled Labor","Blue Collar",2019,5499,FALSE,FALSE
818735,"Hà Nội",2,47,6999,"Other","Other","Other","Other","Female","6.5M – 7.49M","40 - 60","> 45","4.5M – 8.9M","2","Small Business","Self Employed - Small Business and Freelance",2019,6999,FALSE,FALSE
822367,"Hà Nội",2,45,8249,"Other","Other","Other","Other","Female","7.5M – 8.99M","40 - 60","> 45","4.5M – 8.9M","2","Civil servant - Staff level","White Collar",2019,8249,FALSE,FALSE
825159,"Đà Nẵng",2,34,8249,"Other","Other","Other","Other","Male","7.5M – 8.99M","30 - 39","30 - 34","4.5M – 8.9M","2","Unskilled Labor","Blue Collar",2019,8249,FALSE,FALSE
831421,"Hồ Chí Minh",2,56,8249,"Other","Other","Other","Other","Female","7.5M – 8.99M","40 - 60","> 45","4.5M – 8.9M","2","Lecturer / Teacher","White Collar",2019,8249,FALSE,FALSE
831616,"Hồ Chí Minh",2,23,10499,"Other","Other","Other","Other","Female","9M – 11.99M","20 - 29","20 - 24","9M – 14.9M","3","Small Business","Self Employed - Small Business and Freelance",2019,10499,FALSE,FALSE
836068,"Hồ Chí Minh",6,17,3749,"Other","Other","Other","Other","Male","3M – 4.49M","16 - 19","16 - 19","< 4.5M","1","Pupil / Student","None Working",2019,3749,FALSE,FALSE
851362,"Cần Thơ",2,34,8249,"Other","Other","Other","Other","Female","7.5M – 8.99M","30 - 39","30 - 34","4.5M – 8.9M","2","Skilled Labor","Blue Collar",2019,8249,FALSE,FALSE
348401,"Cần Thơ",3,39,10499,"Other","Other","Other","Other","Male","9M – 11.99M","30 - 39","35 - 39","9M – 14.9M","3","Unskilled Labor","Blue Collar",2018,10499,FALSE,FALSE
359041,"Cần Thơ",3,37,6999,"Other","Other","Other","Other","Male","6.5M – 7.49M","30 - 39","35 - 39","4.5M – 8.9M","2","Broker/ Service provider with no employee","Self Employed - Small Business and Freelance",2018,6999,FALSE,FALSE
361811,"Hà Nội",3,35,10499,"Other","Other","Other","Other","Male","9M – 11.99M","30 - 39","35 - 39","9M – 14.9M","3","Broker/ Service provider with no employee","Self Employed - Small Business and Freelance",2018,10499,FALSE,FALSE
365740,"Cần Thơ",3,18,1499,"Other","Other","Other","Other","Male","< 3M","16 - 19","16 - 19","< 4.5M","1","Skilled Labor","Blue Collar",2018,1499,FALSE,FALSE
365742,"Cần Thơ",3,43,6999,"Other","Other","Other","Other","Male","6.5M – 7.49M","40 - 60","40 - 44","4.5M – 8.9M","2","Housewife","None Working",2018,6999,FALSE,FALSE
365744,"Cần Thơ",3,37,6999,"Other","Other","Other","Other","Male","6.5M – 7.49M","30 - 39","35 - 39","4.5M – 8.9M","2","Skilled Labor","Blue Collar",2018,6999,FALSE,FALSE
376992,"Đà Nẵng",3,22,10499,"Other","Other","Other","Other","Male","9M – 11.99M","20 - 29","20 - 24","9M – 14.9M","3","Skilled Labor","Blue Collar",2018,10499,FALSE,FALSE
377784,"Hà Nội",3,42,6999,"Other","Other","Other","Other","Female","6.5M – 7.49M","40 - 60","40 - 44","4.5M – 8.9M","2","Skilled Labor","Blue Collar",2018,6999,FALSE,FALSE
379451,"Cần Thơ",3,39,10499,"Other","Other","Other","Other","Male","9M – 11.99M","30 - 39","35 - 39","9M – 14.9M","3","Skilled Labor","Blue Collar",2018,10499,FALSE,FALSE
381495,"Hà Nội",3,60,5499,"Other","Other","Other","Other","Female","4.5M – 6.49M","40 - 60","> 45","4.5M – 8.9M","2","Skilled Labor","Blue Collar",2018,5499,FALSE,FALSE
396389,"Cần Thơ",3,19,1499,"Other","Other","Other","Other","Male","< 3M","16 - 19","16 - 19","< 4.5M","1","Pupil / Student","None Working",2018,1499,FALSE,FALSE
398944,"Hà Nội",3,21,1499,"Other","Other","Other","Other","Female","< 3M","20 - 29","20 - 24","< 4.5M","1","Pupil / Student","None Working",2018,1499,FALSE,FALSE
400209,"Cần Thơ",3,39,6999,"Other","Other","Other","Other","Female","6.5M – 7.49M","30 - 39","35 - 39","4.5M – 8.9M","2","Lecturer / Teacher","White Collar",2018,6999,FALSE,FALSE
412423,"Nha Trang",3,31,6999,"Other","Other","Other","Other","Female","6.5M – 7.49M","30 - 39","30 - 34","4.5M – 8.9M","2","Broker/ Service provider with no employee","Self Employed - Small Business and Freelance",2018,6999,FALSE,FALSE
412763,"Hải Phòng",3,22,5499,"Other","Other","Other","Other","Male","4.5M – 6.49M","20 - 29","20 - 24","4.5M – 8.9M","2","Unskilled Labor","Blue Collar",2018,5499,FALSE,FALSE
412882,"Cần Thơ",3,41,8249,"Other","Other","Other","Other","Female","7.5M – 8.99M","40 - 60","40 - 44","4.5M – 8.9M","2","Officer - Staff level","White Collar",2018,8249,FALSE,FALSE
412959,"Nha Trang",3,26,6999,"Other","Other","Other","Other","Male","6.5M – 7.49M","20 - 29","25 - 29","4.5M – 8.9M","2","Broker/ Service provider with no employee","Self Employed - Small Business and Freelance",2018,6999,FALSE,FALSE
413672,"Cần Thơ",3,23,3749,"Other","Other","Other","Other","Male","3M – 4.49M","20 - 29","20 - 24","< 4.5M","1","Pupil / Student","None Working",2018,3749,FALSE,FALSE
413834,"Hải Phòng",3,48,6999,"Other","Other","Other","Other","Male","6.5M – 7.49M","40 - 60","> 45","4.5M – 8.9M","2","Unskilled Labor","Blue Collar",2018,6999,FALSE,FALSE
414680,"Nha Trang",3,26,6999,"Other","Other","Other","Other","Female","6.5M – 7.49M","20 - 29","25 - 29","4.5M – 8.9M","2","Broker/ Service provider with no employee","Self Employed - Small Business and Freelance",2018,6999,FALSE,FALSE
415492,"Cần Thơ",3,25,6999,"Other","Other","Other","Other","Male","6.5M – 7.49M","20 - 29","25 - 29","4.5M – 8.9M","2","Housewife","None Working",2018,6999,FALSE,FALSE
416330,"Cần Thơ",3,28,10499,"Other","Other","Other","Other","Female","9M – 11.99M","20 - 29","25 - 29","9M – 14.9M","3","Officer - Staff level","White Collar",2018,10499,FALSE,FALSE
416332,"Cần Thơ",3,23,3749,"Other","Other","Other","Other","Male","3M – 4.49M","20 - 29","20 - 24","< 4.5M","1","Pupil / Student","None Working",2018,3749,FALSE,FALSE
416333,"Cần Thơ",3,38,8249,"Other","Other","Other","Other","Male","7.5M – 8.99M","30 - 39","35 - 39","4.5M – 8.9M","2","Skilled Labor","Blue Collar",2018,8249,FALSE,FALSE
